            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.149932674, A.D. 1977-Aug-20 15:35:54.1830,  2.725046900527476E+00,  6.702610898212698E+03,  4.171020602431977E+01,  3.322012929595284E+02,  3.457358413176082E+02, -4.734623361494515E+02,  1.493574413426486E-01,  7.071512309939507E+01,  4.915015481695025E+01, -3.885465894384210E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.149944248, A.D. 1977-Aug-20 15:35:55.1830,  2.725045657819732E+00,  6.702611076488015E+03,  4.171019623257688E+01,  3.322012826850367E+02,  3.457358478324057E+02, -4.744624364295623E+02,  1.493572739902273E-01,  7.086441611588093E+01,  4.922107570472053E+01, -3.885468796784995E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.149955822, A.D. 1977-Aug-20 15:35:56.1830,  2.725044419739426E+00,  6.702611250215811E+03,  4.171018645908536E+01,  3.322012724026488E+02,  3.457358543034327E+02, -4.754625368685960E+02,  1.493571073908551E-01,  7.101370917941132E+01,  4.929186654801043E+01, -3.885471686130997E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.149967396, A.D. 1977-Aug-20 15:35:57.1830,  2.725043186279973E+00,  6.702611419427204E+03,  4.171017670390431E+01,  3.322012621125306E+02,  3.457358607311750E+02, -4.764626373122477E+02,  1.493569415426364E-01,  7.116300226829573E+01,  4.936252755540502E+01, -3.885474562455023E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.149978970, A.D. 1977-Aug-20 15:35:58.1830,  2.725041957433614E+00,  6.702611584150094E+03,  4.171016696708552E+01,  3.322012518148411E+02,  3.457358671160806E+02, -4.774627379343608E+02,  1.493567764436283E-01,  7.131229540982503E+01,  4.943305895898707E+01, -3.885477425790690E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.149990544, A.D. 1977-Aug-20 15:35:59.1830,  2.725040733192211E+00,  6.702611744410434E+03,  4.171015724867998E+01,  3.322012415097388E+02,  3.457358734585710E+02, -4.784628386705357E+02,  1.493566120919064E-01,  7.146158859570758E+01,  4.950346097427308E+01, -3.885480276171308E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150002118, A.D. 1977-Aug-20 15:36:00.1830,  2.725039513547380E+00,  6.702611900234165E+03,  4.171014754873655E+01,  3.322012311973803E+02,  3.457358797590650E+02, -4.794629395756418E+02,  1.493564484855128E-01,  7.161088183544189E+01,  4.957373382544594E+01, -3.885483113630758E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150013692, A.D. 1977-Aug-20 15:36:01.1830,  2.725038298490827E+00,  6.702612051647194E+03,  4.171013786730477E+01,  3.322012208779231E+02,  3.457358860179771E+02, -4.804630405257605E+02,  1.493562856225035E-01,  7.176017511182197E+01,  4.964387772438482E+01, -3.885485938202687E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150025266, A.D. 1977-Aug-20 15:36:02.1830,  2.725037088013940E+00,  6.702612198675421E+03,  4.171012820443140E+01,  3.322012105515225E+02,  3.457358922357198E+02, -4.814631415758518E+02,  1.493561235008932E-01,  7.190946843433093E+01,  4.971389289578972E+01, -3.885488749921454E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150036840, A.D. 1977-Aug-20 15:36:03.1830,  2.725035882108068E+00,  6.702612341344722E+03,  4.171011856016274E+01,  3.322012002183332E+02,  3.457358984127018E+02, -4.824632427213087E+02,  1.493559621186928E-01,  7.205876180354549E+01,  4.978377956041243E+01, -3.885491548821487E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150048414, A.D. 1977-Aug-20 15:36:04.1830,  2.725034680764448E+00,  6.702612479680924E+03,  4.171010893454415E+01,  3.322011898785096E+02,  3.457359045493284E+02, -4.834633439575719E+02,  1.493558014738990E-01,  7.220805522003444E+01,  4.985353793924173E+01, -3.885494334937463E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150059988, A.D. 1977-Aug-20 15:36:05.1830,  2.725033483974226E+00,  6.702612613709848E+03,  4.171009932761989E+01,  3.322011795322050E+02,  3.457359106460022E+02, -4.844634452801235E+02,  1.493556415644976E-01,  7.235734868435974E+01,  4.992316825349627E+01, -3.885497108304244E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150071562, A.D. 1977-Aug-20 15:36:06.1830,  2.725032291728430E+00,  6.702612743457278E+03,  4.171008973943331E+01,  3.322011691795721E+02,  3.457359167031220E+02, -4.854635466844920E+02,  1.493554823884611E-01,  7.250664219707551E+01,  4.999267072461785E+01, -3.885499868956927E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150083137, A.D. 1977-Aug-20 15:36:07.1830,  2.725031104017994E+00,  6.702612868948970E+03,  4.171008017002675E+01,  3.322011588207629E+02,  3.457359227210839E+02, -4.864636481662495E+02,  1.493553239437501E-01,  7.265593575872865E+01,  5.006204557426407E+01, -3.885502616930814E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150094711, A.D. 1977-Aug-20 15:36:08.1830,  2.725029920833752E+00,  6.702612990210634E+03,  4.171007061944155E+01,  3.322011484559286E+02,  3.457359287002805E+02, -4.874637497210131E+02,  1.493551662283129E-01,  7.280522936985861E+01,  5.013129302430207E+01, -3.885505352261420E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150106285, A.D. 1977-Aug-20 15:36:09.1830,  2.725028742166441E+00,  6.702613107267965E+03,  4.171006108771813E+01,  3.322011380852197E+02,  3.457359346411014E+02, -4.884638513444418E+02,  1.493550092400874E-01,  7.295452303099778E+01,  5.020041329680113E+01, -3.885508074984444E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150117859, A.D. 1977-Aug-20 15:36:10.1830,  2.725027568006700E+00,  6.702613220146603E+03,  4.171005157489591E+01,  3.322011277087856E+02,  3.457359405439329E+02, -4.894639530322399E+02,  1.493548529769993E-01,  7.310381674267110E+01,  5.026940661402646E+01, -3.885510785135793E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150129433, A.D. 1977-Aug-20 15:36:11.1830,  2.725026398345079E+00,  6.702613328872172E+03,  4.171004208101337E+01,  3.322011173267756E+02,  3.457359464091583E+02, -4.904640547801543E+02,  1.493546974369639E-01,  7.325311050539642E+01,  5.033827319843200E+01, -3.885513482751562E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150141007, A.D. 1977-Aug-20 15:36:12.1830,  2.725025233172030E+00,  6.702613433470235E+03,  4.171003260610807E+01,  3.322011069393377E+02,  3.457359522371579E+02, -4.914641565839743E+02,  1.493545426178857E-01,  7.340240431968442E+01,  5.040701327265423E+01, -3.885516167868025E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150152581, A.D. 1977-Aug-20 15:36:13.1830,  2.725024072477922E+00,  6.702613533966330E+03,  4.171002315021658E+01,  3.322010965466193E+02,  3.457359580283086E+02, -4.924642584395332E+02,  1.493543885176589E-01,  7.355169818603881E+01,  5.047562705950533E+01, -3.885518840521641E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150164155, A.D. 1977-Aug-20 15:36:14.1830,  2.725022916253026E+00,  6.702613630385953E+03,  4.171001371337460E+01,  3.322010861487671E+02,  3.457359637829845E+02, -4.934643603427055E+02,  1.493542351341675E-01,  7.370099210495599E+01,  5.054411478196679E+01, -3.885521500749044E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150175729, A.D. 1977-Aug-20 15:36:15.1830,  2.725021764487537E+00,  6.702613722754549E+03,  4.171000429561690E+01,  3.322010757459270E+02,  3.457359695015565E+02, -4.944644622894099E+02,  1.493540824652857E-01,  7.385028607692566E+01,  5.061247666318293E+01, -3.885524148587041E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150187303, A.D. 1977-Aug-20 15:36:16.1830,  2.725020617171553E+00,  6.702613811097523E+03,  4.170999489697734E+01,  3.322010653382441E+02,  3.457359751843924E+02, -4.954645642756058E+02,  1.493539305088778E-01,  7.399958010243023E+01,  5.068071292645443E+01, -3.885526784072607E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150198877, A.D. 1977-Aug-20 15:36:17.1830,  2.725019474295101E+00,  6.702613895440241E+03,  4.170998551748886E+01,  3.322010549258629E+02,  3.457359808318570E+02, -4.964646662972939E+02,  1.493537792628001E-01,  7.414887418194576E+01,  5.074882379523200E+01, -3.885529407242861E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150210451, A.D. 1977-Aug-20 15:36:18.1830,  2.725018335848123E+00,  6.702613975808020E+03,  4.170997615718350E+01,  3.322010445089269E+02,  3.457359864443121E+02, -4.974647683505184E+02,  1.493536287248984E-01,  7.429816831594088E+01,  5.081680949311011E+01, -3.885532018135103E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150222025, A.D. 1977-Aug-20 15:36:19.1830,  2.725017201820471E+00,  6.702614052226112E+03,  4.170996681609246E+01,  3.322010340875790E+02,  3.457359920221166E+02, -4.984648704313635E+02,  1.493534788930098E-01,  7.444746250487751E+01,  5.088467024382095E+01, -3.885534616786782E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150233599, A.D. 1977-Aug-20 15:36:20.1830,  2.725016072201931E+00,  6.702614124719750E+03,  4.170995749424605E+01,  3.322010236619612E+02,  3.457359975656262E+02, -4.994649725359549E+02,  1.493533297649639E-01,  7.459675674921112E+01,  5.095240627122771E+01, -3.885537203235481E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150245174, A.D. 1977-Aug-20 15:36:21.1830,  2.725014946982206E+00,  6.702614193314092E+03,  4.170994819167367E+01,  3.322010132322151E+02,  3.457360030751937E+02, -5.004650746604593E+02,  1.493531813385812E-01,  7.474605104939018E+01,  5.102001779931906E+01, -3.885539777518939E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150256748, A.D. 1977-Aug-20 15:36:22.1830,  2.725013826150928E+00,  6.702614258034256E+03,  4.170993890840388E+01,  3.322010027984809E+02,  3.457360085511690E+02, -5.014651768010834E+02,  1.493530336116746E-01,  7.489534540585656E+01,  5.108750505220268E+01, -3.885542339675031E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150268322, A.D. 1977-Aug-20 15:36:23.1830,  2.725012709697652E+00,  6.702614318905310E+03,  4.170992964446442E+01,  3.322009923608987E+02,  3.457360139938991E+02, -5.024652789540757E+02,  1.493528865820489E-01,  7.504463981904564E+01,  5.115486825409938E+01, -3.885544889741767E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150279896, A.D. 1977-Aug-20 15:36:24.1830,  2.725011597611862E+00,  6.702614375952260E+03,  4.170992039988215E+01,  3.322009819196074E+02,  3.457360194037278E+02, -5.034653811157228E+02,  1.493527402475017E-01,  7.519393428938601E+01,  5.122210762933710E+01, -3.885547427757288E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150291470, A.D. 1977-Aug-20 15:36:25.1830,  2.725010489882971E+00,  6.702614429200060E+03,  4.170991117468309E+01,  3.322009714747453E+02,  3.457360247809964E+02, -5.044654832823535E+02,  1.493525946058228E-01,  7.534322881729986E+01,  5.128922340234512E+01, -3.885549953759867E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150303044, A.D. 1977-Aug-20 15:36:26.1830,  2.725009386500326E+00,  6.702614478673615E+03,  4.170990196889246E+01,  3.322009610264499E+02,  3.457360301260430E+02, -5.054655854503339E+02,  1.493524496547958E-01,  7.549252340320290E+01,  5.135621579764793E+01, -3.885552467787888E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150314618, A.D. 1977-Aug-20 15:36:27.1830,  2.725008287453205E+00,  6.702614524397761E+03,  4.170989278253462E+01,  3.322009505748580E+02,  3.457360354392030E+02, -5.064656876160718E+02,  1.493523053921965E-01,  7.564181804750434E+01,  5.142308503985959E+01, -3.885554969879870E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150326192, A.D. 1977-Aug-20 15:36:28.1830,  2.725007192730820E+00,  6.702614566397292E+03,  4.170988361563314E+01,  3.322009401201055E+02,  3.457360407208087E+02, -5.074657897760125E+02,  1.493521618157948E-01,  7.579111275060710E+01,  5.148983135367811E+01, -3.885557460074433E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150337766, A.D. 1977-Aug-20 15:36:29.1830,  2.725006102322317E+00,  6.702614604696921E+03,  4.170987446821078E+01,  3.322009296623278E+02,  3.457360459711898E+02, -5.084658919266408E+02,  1.493520189233537E-01,  7.594040751290757E+01,  5.155645496387938E+01, -3.885559938410317E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150349340, A.D. 1977-Aug-20 15:36:30.1830,  2.725005016216785E+00,  6.702614639321327E+03,  4.170986534028950E+01,  3.322009192016591E+02,  3.457360511906729E+02, -5.094659940644808E+02,  1.493518767126309E-01,  7.608970233479627E+01,  5.162295609531199E+01, -3.885562404926359E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150360914, A.D. 1977-Aug-20 15:36:31.1830,  2.725003934403246E+00,  6.702614670295104E+03,  4.170985623189046E+01,  3.322009087382332E+02,  3.457360563795822E+02, -5.104660961860936E+02,  1.493517351813771E-01,  7.623899721665684E+01,  5.168933497289107E+01, -3.885564859661512E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150372488, A.D. 1977-Aug-20 15:36:32.1830,  2.725002856870661E+00,  6.702614697642796E+03,  4.170984714303405E+01,  3.322008982721831E+02,  3.457360615382388E+02, -5.114661982880800E+02,  1.493515943273381E-01,  7.638829215886720E+01,  5.175559182159328E+01, -3.885567302654821E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150384062, A.D. 1977-Aug-20 15:36:33.1830,  2.725001783607941E+00,  6.702614721388888E+03,  4.170983807373987E+01,  3.322008878036408E+02,  3.457360666669610E+02, -5.124663003670779E+02,  1.493514541482540E-01,  7.653758716179901E+01,  5.182172686645107E+01, -3.885569733945424E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150395636, A.D. 1977-Aug-20 15:36:34.1830,  2.725000714603931E+00,  6.702614741557794E+03,  4.170982902402676E+01,  3.322008773327379E+02,  3.457360717660645E+02, -5.134664024197629E+02,  1.493513146418597E-01,  7.668688222581777E+01,  5.188774033254699E+01, -3.885572153572552E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150407210, A.D. 1977-Aug-20 15:36:35.1830,  2.724999649847426E+00,  6.702614758173859E+03,  4.170981999391281E+01,  3.322008668596048E+02,  3.457360768358620E+02, -5.144665044428485E+02,  1.493511758058847E-01,  7.683617735128283E+01,  5.195363244500879E+01, -3.885574561575534E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150418785, A.D. 1977-Aug-20 15:36:36.1830,  2.724998589327165E+00,  6.702614771261379E+03,  4.170981098341530E+01,  3.322008563843715E+02,  3.457360818766638E+02, -5.154666064330847E+02,  1.493510376380545E-01,  7.698547253854787E+01,  5.201940342900372E+01, -3.885576957993762E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150430359, A.D. 1977-Aug-20 15:36:37.1830,  2.724997533031834E+00,  6.702614780844566E+03,  4.170980199255084E+01,  3.322008459071672E+02,  3.457360868887773E+02, -5.164667083872588E+02,  1.493509001360892E-01,  7.713476778796021E+01,  5.208505350973338E+01, -3.885579342866726E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150441933, A.D. 1977-Aug-20 15:36:38.1830,  2.724996480950142E+00,  6.702614786947591E+03,  4.170979302133632E+01,  3.322008354281215E+02,  3.457360918725064E+02, -5.174668102425829E+02,  1.493507632977134E-01,  7.728406309096277E+01,  5.215058290852578E+01, -3.885581716233841E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150453507, A.D. 1977-Aug-20 15:36:39.1830,  2.724995433070524E+00,  6.702614789594496E+03,  4.170978406978470E+01,  3.322008249473592E+02,  3.457360968281546E+02, -5.184669121151426E+02,  1.493506271206212E-01,  7.743335846568856E+01,  5.221599185844775E+01, -3.885584078135045E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150465081, A.D. 1977-Aug-20 15:36:40.1830,  2.724994389381594E+00,  6.702614788809319E+03,  4.170977513791144E+01,  3.322008144650085E+02,  3.457361017560206E+02, -5.194670139422217E+02,  1.493504916025296E-01,  7.758265390356888E+01,  5.228128058086269E+01, -3.885586428609887E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150476655, A.D. 1977-Aug-20 15:36:41.1830,  2.724993349871835E+00,  6.702614784616005E+03,  4.170976622573019E+01,  3.322008039811956E+02,  3.457361066564010E+02, -5.204671157207533E+02,  1.493503567411418E-01,  7.773194940492762E+01,  5.234644930105739E+01, -3.885588767698148E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150488229, A.D. 1977-Aug-20 15:36:42.1830,  2.724992314529689E+00,  6.702614777038421E+03,  4.170975733325390E+01,  3.322007934960458E+02,  3.457361115295899E+02, -5.214672174477064E+02,  1.493502225341581E-01,  7.788124497008316E+01,  5.241149824432728E+01, -3.885591095439664E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150499803, A.D. 1977-Aug-20 15:36:43.1830,  2.724991283343558E+00,  6.702614766100372E+03,  4.170974846049480E+01,  3.322007830096834E+02,  3.457361163758788E+02, -5.224673191200843E+02,  1.493500889792756E-01,  7.803054059934817E+01,  5.247642763597118E+01, -3.885593411874328E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150511377, A.D. 1977-Aug-20 15:36:44.1830,  2.724990256301794E+00,  6.702614751825593E+03,  4.170973960746446E+01,  3.322007725222325E+02,  3.457361211955565E+02, -5.234674207349262E+02,  1.493499560741880E-01,  7.817983629302971E+01,  5.254123770128663E+01, -3.885595717042092E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150522952, A.D. 1977-Aug-20 15:36:45.1830,  2.724989233392708E+00,  6.702614734237734E+03,  4.170973077417371E+01,  3.322007620338160E+02,  3.457361259889093E+02, -5.244675222893068E+02,  1.493498238165854E-01,  7.832913205142906E+01,  5.260592866556483E+01, -3.885598010982967E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150534526, A.D. 1977-Aug-20 15:36:46.1830,  2.724988214604569E+00,  6.702614713360385E+03,  4.170972196063273E+01,  3.322007515445561E+02,  3.457361307562209E+02, -5.254676237803347E+02,  1.493496922041559E-01,  7.847842787484218E+01,  5.267050075408577E+01, -3.885600293737004E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150546100, A.D. 1977-Aug-20 15:36:47.1830,  2.724987199925605E+00,  6.702614689217046E+03,  4.170971316685105E+01,  3.322007410545745E+02,  3.457361354977724E+02, -5.264677252051540E+02,  1.493495612345838E-01,  7.862772376355916E+01,  5.273495419211362E+01, -3.885602565344318E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150557674, A.D. 1977-Aug-20 15:36:48.1830,  2.724986189344012E+00,  6.702614661831155E+03,  4.170970439283747E+01,  3.322007305639917E+02,  3.457361402138423E+02, -5.274678265609416E+02,  1.493494309055519E-01,  7.877701971786499E+01,  5.279928920489157E+01, -3.885604825845050E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150569248, A.D. 1977-Aug-20 15:36:49.1830,  2.724985182847944E+00,  6.702614631226075E+03,  4.170969563860014E+01,  3.322007200729280E+02,  3.457361449047069E+02, -5.284679278449099E+02,  1.493493012147407E-01,  7.892631573803932E+01,  5.286350601763746E+01, -3.885607075279384E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150580822, A.D. 1977-Aug-20 15:36:50.1830,  2.724984180425515E+00,  6.702614597425081E+03,  4.170968690414658E+01,  3.322007095815026E+02,  3.457361495706397E+02, -5.294680290543047E+02,  1.493491721598276E-01,  7.907561182435595E+01,  5.292760485553904E+01, -3.885609313687557E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150592396, A.D. 1977-Aug-20 15:36:51.1830,  2.724983182064809E+00,  6.702614560451379E+03,  4.170967818948365E+01,  3.322006990898338E+02,  3.457361542119116E+02, -5.304681301864047E+02,  1.493490437384888E-01,  7.922490797708370E+01,  5.299158594374919E+01, -3.885611541109825E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150603970, A.D. 1977-Aug-20 15:36:52.1830,  2.724982187753874E+00,  6.702614520328095E+03,  4.170966949461759E+01,  3.322006885980396E+02,  3.457361588287915E+02, -5.314682312385224E+02,  1.493489159483984E-01,  7.937420419648606E+01,  5.305544950738147E+01, -3.885613757586483E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150615544, A.D. 1977-Aug-20 15:36:53.1830,  2.724981197480727E+00,  6.702614477078278E+03,  4.170966081955396E+01,  3.322006781062370E+02,  3.457361634215453E+02, -5.324683322080040E+02,  1.493487887872287E-01,  7.952350048282111E+01,  5.311919577150552E+01, -3.885615963157859E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150627118, A.D. 1977-Aug-20 15:36:54.1830,  2.724980211233349E+00,  6.702614430724897E+03,  4.170965216429771E+01,  3.322006676145421E+02,  3.457361679904369E+02, -5.334684330922267E+02,  1.493486622526510E-01,  7.967279683634192E+01,  5.318282496114279E+01, -3.885618157864296E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150638692, A.D. 1977-Aug-20 15:36:55.1830,  2.724979228999694E+00,  6.702614381290843E+03,  4.170964352885318E+01,  3.322006571230705E+02,  3.457361725357273E+02, -5.344685338886027E+02,  1.493485363423348E-01,  7.982209325729637E+01,  5.324633730126167E+01, -3.885620341746170E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150650266, A.D. 1977-Aug-20 15:36:56.1830,  2.724978250767688E+00,  6.702614328798931E+03,  4.170963491322409E+01,  3.322006466319371E+02,  3.457361770576758E+02, -5.354686345945744E+02,  1.493484110539488E-01,  7.997138974592721E+01,  5.330973301677341E+01, -3.885622514843871E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150661840, A.D. 1977-Aug-20 15:36:57.1830,  2.724977276525226E+00,  6.702614273271885E+03,  4.170962631741352E+01,  3.322006361412559E+02,  3.457361815565386E+02, -5.364687352076176E+02,  1.493482863851608E-01,  8.012068630247225E+01,  5.337301233252774E+01, -3.885624677197807E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150673415, A.D. 1977-Aug-20 15:36:58.1830,  2.724976306260173E+00,  6.702614214732355E+03,  4.170961774142400E+01,  3.322006256511400E+02,  3.457361860325697E+02, -5.374688357252395E+02,  1.493481623336369E-01,  8.026998292716389E+01,  5.343617547330837E+01, -3.885626828848412E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150684989, A.D. 1977-Aug-20 15:36:59.1830,  2.724975339960369E+00,  6.702614153202907E+03,  4.170960918525742E+01,  3.322006151617022E+02,  3.457361904860211E+02, -5.384689361449781E+02,  1.493480388970438E-01,  8.041927962022997E+01,  5.349922266382899E+01, -3.885628969836113E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150696563, A.D. 1977-Aug-20 15:37:00.1830,  2.724974377613634E+00,  6.702614088706028E+03,  4.170960064891511E+01,  3.322006046730542E+02,  3.457361949171421E+02, -5.394690364644053E+02,  1.493479160730465E-01,  8.056857638189324E+01,  5.356215412872885E+01, -3.885631100201368E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150708137, A.D. 1977-Aug-20 15:37:01.1830,  2.724973419207756E+00,  6.702614021264119E+03,  4.170959213239779E+01,  3.322005941853071E+02,  3.457361993261798E+02, -5.404691366811213E+02,  1.493477938593104E-01,  8.071787321237153E+01,  5.362497009256857E+01, -3.885633219984624E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150719711, A.D. 1977-Aug-20 15:37:02.1830,  2.724972464730508E+00,  6.702613950899504E+03,  4.170958363570558E+01,  3.322005836985711E+02,  3.457362037133789E+02, -5.414692367927590E+02,  1.493476722535001E-01,  8.086717011187781E+01,  5.368767077982607E+01, -3.885635329226345E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150731285, A.D. 1977-Aug-20 15:37:03.1830,  2.724971514169632E+00,  6.702613877634411E+03,  4.170957515883811E+01,  3.322005732129561E+02,  3.457362080789819E+02, -5.424693367969813E+02,  1.493475512532807E-01,  8.101646708062037E+01,  5.375025641489248E+01, -3.885637427966989E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150742859, A.D. 1977-Aug-20 15:37:04.1830,  2.724970567512856E+00,  6.702613801490998E+03,  4.170956670179437E+01,  3.322005627285707E+02,  3.457362124232289E+02, -5.434694366914820E+02,  1.493474308563170E-01,  8.116576411880267E+01,  5.381272722206824E+01, -3.885639516247016E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150754433, A.D. 1977-Aug-20 15:37:05.1830,  2.724969624747881E+00,  6.702613722491323E+03,  4.170955826457283E+01,  3.322005522455232E+02,  3.457362167463579E+02, -5.444695364739842E+02,  1.493473110602737E-01,  8.131506122662314E+01,  5.387508342555860E+01, -3.885641594106892E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150766007, A.D. 1977-Aug-20 15:37:06.1830,  2.724968685862398E+00,  6.702613640657381E+03,  4.170954984717137E+01,  3.322005417639211E+02,  3.457362210486046E+02, -5.454696361422422E+02,  1.493471918628166E-01,  8.146435840427623E+01,  5.393732524947018E+01, -3.885643661587057E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150777581, A.D. 1977-Aug-20 15:37:07.1830,  2.724967750844068E+00,  6.702613556011059E+03,  4.170954144958736E+01,  3.322005312838709E+02,  3.457362253302023E+02, -5.464697356940392E+02,  1.493470732616113E-01,  8.161365565195102E+01,  5.399945291780679E+01, -3.885645718727964E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150789155, A.D. 1977-Aug-20 15:37:08.1830,  2.724966819680543E+00,  6.702613468574178E+03,  4.170953307181762E+01,  3.322005208054786E+02,  3.457362295913824E+02, -5.474698351271882E+02,  1.493469552543243E-01,  8.176295296983247E+01,  5.406146665446548E+01, -3.885647765570046E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150800729, A.D. 1977-Aug-20 15:37:09.1830,  2.724965892359458E+00,  6.702613378368453E+03,  4.170952471385843E+01,  3.322005103288495E+02,  3.457362338323737E+02, -5.484699344395317E+02,  1.493468378386227E-01,  8.191225035810078E+01,  5.412336668323299E+01, -3.885649802153725E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150812303, A.D. 1977-Aug-20 15:37:10.1830,  2.724964968868430E+00,  6.702613285415532E+03,  4.170951637570550E+01,  3.322004998540881E+02,  3.457362380534031E+02, -5.494700336289404E+02,  1.493467210121751E-01,  8.206154781693182E+01,  5.418515322778154E+01, -3.885651828519401E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.150823877, A.D. 1977-Aug-20 15:37:11.1830,  2.724964049195059E+00,  6.702613189736960E+03,  4.170950805735411E+01,  3.322004893812982E+02,  3.457362422546953E+02, -5.504701326933153E+02,  1.493466047726498E-01,  8.221084534649664E+01,  5.424682651166545E+01, -3.885653844707476E+03,  9.999999999999998E+99,  9.999999999999998E+99,
