            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
******************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.148161840, A.D. 1977-Aug-20 15:33:21.1830,      48.182846,  7.447943603621322E+03, -1.408648504268336E+03,  1.985208486243769E+03,  5.987823003552496E+00,  8.866625679067445E+00,  9.480131713769842E+00,  2.613687167683058E-02,  7.835637004427622E+03,  6.499413760273411E+00,
2443376.148173414, A.D. 1977-Aug-20 15:33:22.1830,      48.182846,  7.453928340575487E+03, -1.399781296295877E+03,  1.994687792514858E+03,  5.981652643667060E+00,  8.867788558556827E+00,  9.478480204707600E+00,  2.615857503095123E-02,  7.842143506306295E+03,  6.513583220605585E+00,
2443376.148184989, A.D. 1977-Aug-20 15:33:23.1830,      48.182846,  7.459906912388436E+03, -1.390912930559310E+03,  2.004165445411758E+03,  5.975492723116423E+00,  8.868941213784096E+00,  9.476824971361642E+00,  2.618032558152327E-02,  7.848664157325141E+03,  6.527712049888412E+00,
2443376.148196563, A.D. 1977-Aug-20 15:33:24.1830,      48.182846,  7.465879329505442E+03, -1.382043417263397E+03,  2.013641441228078E+03,  5.969343253719637E+00,  8.870083683747886E+00,  9.475166049498483E+00,  2.620212319310923E-02,  7.855198916881023E+03,  6.541800304041208E+00,
2443376.148208137, A.D. 1977-Aug-20 15:33:25.1830,      48.182846,  7.471845602383437E+03, -1.373172766573905E+03,  2.023115776293128E+03,  5.963204246991203E+00,  8.871216007437917E+00,  9.473503474750210E+00,  2.622396773045906E-02,  7.861747744427003E+03,  6.555848039547930E+00,
2443376.148219711, A.D. 1977-Aug-20 15:33:26.1830,      48.182846,  7.477805741490721E+03, -1.364300988617619E+03,  2.032588446971783E+03,  5.957075714142945E+00,  8.872338223833404E+00,  9.471837282614038E+00,  2.624585905851211E-02,  7.868310599472911E+03,  6.569855313450392E+00,
2443376.148231285, A.D. 1977-Aug-20 15:33:27.1830,      48.182846,  7.483759757306655E+03, -1.355428093482348E+03,  2.042059449664348E+03,  5.950957666085904E+00,  8.873450371901477E+00,  9.470167508451819E+00,  2.626779704239889E-02,  7.874887441585894E+03,  6.583822183341538E+00,
2443376.148242859, A.D. 1977-Aug-20 15:33:28.1830,      48.182846,  7.489707660321364E+03, -1.346554091216941E+03,  2.051528780806422E+03,  5.944850113432199E+00,  8.874552490595626E+00,  9.468494187489627E+00,  2.628978154744295E-02,  7.881478230390964E+03,  6.597748707358702E+00,
2443376.148254433, A.D. 1977-Aug-20 15:33:29.1830,      48.182846,  7.495649461035430E+03, -1.337678991831301E+03,  2.060996436868760E+03,  5.938753066496934E+00,  8.875644618854158E+00,  9.466817354817296E+00,  2.631181243916263E-02,  7.888082925571539E+03,  6.611634944176946E+00,
2443376.148266007, A.D. 1977-Aug-20 15:33:30.1830,      48.182846,  7.501585169959606E+03, -1.328802805296403E+03,  2.070462414357139E+03,  5.932666535300067E+00,  8.876726795598662E+00,  9.465137045388023E+00,  2.633388958327290E-02,  7.894701486869980E+03,  6.625480953002383E+00,
2443376.148277581, A.D. 1977-Aug-20 15:33:31.1830,      48.182846,  7.507514797614521E+03, -1.319925541544307E+03,  2.079926709812223E+03,  5.926590529568301E+00,  8.877799059732515E+00,  9.463453294017951E+00,  2.635601284568713E-02,  7.901333874088118E+03,  6.639286793565570E+00,
2443376.148289155, A.D. 1977-Aug-20 15:33:32.1830,      48.182846,  7.513438354530380E+03, -1.311047210468180E+03,  2.089389319809422E+03,  5.920525058736983E+00,  8.878861450139366E+00,  9.461766135385785E+00,  2.637818209251871E-02,  7.907980047087768E+03,  6.653052526114903E+00,
2443376.148300729, A.D. 1977-Aug-20 15:33:33.1830,      48.182846,  7.519355851246680E+03, -1.302167821922317E+03,  2.098850240958757E+03,  5.914470131951977E+00,  8.879914005681679E+00,  9.460075604032406E+00,  2.640039719008293E-02,  7.914639965791256E+03,  6.666778211410047E+00,
2443376.148312303, A.D. 1977-Aug-20 15:33:34.1830,      48.182846,  7.525267298311923E+03, -1.293287385722159E+03,  2.108309469904716E+03,  5.908425758071559E+00,  8.880956765199253E+00,  9.458381734360508E+00,  2.642265800489858E-02,  7.921313590181921E+03,  6.680463910715396E+00,
2443376.148323877, A.D. 1977-Aug-20 15:33:35.1830,      48.182846,  7.531172706283319E+03, -1.284405911644321E+03,  2.117767003326127E+03,  5.902391945668311E+00,  8.881989767507775E+00,  9.456684560634239E+00,  2.644496440368959E-02,  7.928000880304608E+03,  6.694109685793586E+00,
2443376.148335451, A.D. 1977-Aug-20 15:33:36.1830,      48.182846,  7.537072085726518E+03, -1.275523409426615E+03,  2.127222837936010E+03,  5.896368703031007E+00,  8.883013051397416E+00,  9.454984116978872E+00,  2.646731625338680E-02,  7.934701796266178E+03,  6.707715598899008E+00,
2443376.148347025, A.D. 1977-Aug-20 15:33:37.1830,      48.182846,  7.542965447215309E+03, -1.266639888768078E+03,  2.136676970481439E+03,  5.890356038166503E+00,  8.884026655631377E+00,  9.453280437380462E+00,  2.648971342112946E-02,  7.941416298235989E+03,  6.721281712771358E+00,
2443376.148358600, A.D. 1977-Aug-20 15:33:38.1830,      48.182846,  7.548852801331353E+03, -1.257755359328992E+03,  2.146129397743407E+03,  5.884353958801629E+00,  8.885030618944516E+00,  9.451573555685544E+00,  2.651215577426693E-02,  7.948144346446376E+03,  6.734808090629249E+00,
2443376.148370174, A.D. 1977-Aug-20 15:33:39.1830,      48.182846,  7.554734158663899E+03, -1.248869830730927E+03,  2.155580116536682E+03,  5.878362472385079E+00,  8.886024980041956E+00,  9.449863505600815E+00,  2.653464318036024E-02,  7.954885901193134E+03,  6.748294796163810E+00,
2443376.148381748, A.D. 1977-Aug-20 15:33:40.1830,      48.182846,  7.560609529809501E+03, -1.239983312556756E+03,  2.165029123709669E+03,  5.872381586089296E+00,  8.887009777597722E+00,  9.448150320692863E+00,  2.655717550718363E-02,  7.961640922835977E+03,  6.761741893532347E+00,
2443376.148393322, A.D. 1977-Aug-20 15:33:41.1830,      48.182846,  7.566478925371754E+03, -1.231095814350698E+03,  2.174476416144270E+03,  5.866411306812370E+00,  8.887985050253384E+00,  9.446434034387865E+00,  2.657975262272613E-02,  7.968409371799012E+03,  6.775149447352033E+00,
2443376.148404896, A.D. 1977-Aug-20 15:33:42.1830,      48.182846,  7.572342355961008E+03, -1.222207345618346E+03,  2.183921990755743E+03,  5.860451641179916E+00,  8.888950836616720E+00,  9.444714679971337E+00,  2.660237439519304E-02,  7.975191208571183E+03,  6.788517522693619E+00,
2443376.148416470, A.D. 1977-Aug-20 15:33:43.1830,      48.182846,  7.578199832194115E+03, -1.213317915826704E+03,  2.193365844492559E+03,  5.854502595546967E+00,  8.889907175260399E+00,  9.442992290587872E+00,  2.662504069300749E-02,  7.981986393706739E+03,  6.801846185075185E+00,
2443376.148428044, A.D. 1977-Aug-20 15:33:44.1830,      48.182846,  7.584051364694134E+03, -1.204427534404219E+03,  2.202807974336265E+03,  5.848564175999858E+00,  8.890854104720672E+00,  9.441266899240897E+00,  2.664775138481190E-02,  7.988794887825662E+03,  6.815135500455924E+00,
2443376.148439618, A.D. 1977-Aug-20 15:33:45.1830,      48.182846,  7.589896964090086E+03, -1.195536210740824E+03,  2.212248377301341E+03,  5.842636388358112E+00,  8.891791663496090E+00,  9.439538538792444E+00,  2.667050633946939E-02,  7.995616651614112E+03,  6.828385535229960E+00,
2443376.148451192, A.D. 1977-Aug-20 15:33:46.1830,      48.182846,  7.595736641016673E+03, -1.186643954187968E+03,  2.221687050435058E+03,  5.836719238176328E+00,  8.892719890046218E+00,  9.437807241962929E+00,  2.669330542606531E-02,  8.002451645824856E+03,  6.841596356220199E+00,
2443376.148462766, A.D. 1977-Aug-20 15:33:47.1830,      48.182846,  7.601570406114025E+03, -1.177750774058666E+03,  2.231123990817334E+03,  5.830812730746047E+00,  8.893638822790377E+00,  9.436073041330943E+00,  2.671614851390858E-02,  8.009299831277700E+03,  6.854768030672203E+00,
2443376.148474340, A.D. 1977-Aug-20 15:33:48.1830,      48.182846,  7.607398270027429E+03, -1.168856679627530E+03,  2.240559195560600E+03,  5.824916871097650E+00,  8.894548500106408E+00,  9.434335969333047E+00,  2.673903547253315E-02,  8.016161168859904E+03,  6.867900626248112E+00,
2443376.148485914, A.D. 1977-Aug-20 15:33:49.1830,      48.182846,  7.613220243407075E+03, -1.159961680130817E+03,  2.249992661809645E+03,  5.819031664002229E+00,  8.895448960329448E+00,  9.432596058263606E+00,  2.676196617169933E-02,  8.023035619526591E+03,  6.880994211020600E+00,
2443376.148497488, A.D. 1977-Aug-20 15:33:50.1830,      48.182846,  7.619036336907792E+03, -1.151065784766471E+03,  2.259424386741488E+03,  5.813157113973459E+00,  8.896340241750689E+00,  9.430853340274592E+00,  2.678494048139519E-02,  8.029923144301166E+03,  6.894048853466850E+00,
2443376.148509062, A.D. 1977-Aug-20 15:33:51.1830,      48.182846,  7.624846561188800E+03, -1.142169002694167E+03,  2.268854367565226E+03,  5.807293225269481E+00,  8.897222382616208E+00,  9.429107847375439E+00,  2.680795827183786E-02,  8.036823704275704E+03,  6.907064622462576E+00,
2443376.148520636, A.D. 1977-Aug-20 15:33:52.1830,      48.182846,  7.630650926913443E+03, -1.133271343035357E+03,  2.278282601521893E+03,  5.801440001894765E+00,  8.898095421125774E+00,  9.427359611432871E+00,  2.683101941347490E-02,  8.043737260611359E+03,  6.920041587276078E+00,
